,index,client_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore,recency_score,frequency_score,monetary_score,rfm_score,segment_name
5293,23298,ecf674cd3276acebee8d41c250620985,41,1,39.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5294,23302,ecfa4d5ad5d3a1c662255a5cf1836554,76,1,49.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5295,23304,ed03fa845db24685277e0acb9c6c2f7a,74,1,99.0,1,1,1,111,1,1,1,111,LOST CUSTOMER
5296,23318,ed203def86ab7a21e492501843b8b9c2,83,1,10.47,1,1,1,111,1,1,1,111,LOST CUSTOMER
5297,23319,ed22172bd16e9244d3cc1cbaf4cb9de2,66,1,229.25,1,1,2,112,1,1,1,111,LOST CUSTOMER
5298,23328,ed404897e9b505035604152b0bb4550c,65,2,163.43,1,1,2,112,1,1,1,111,LOST CUSTOMER
5299,23335,ed5a0d4d6f8526506fe11411af6e81a9,37,2,89.0,1,1,1,111,1,1,1,111,LOST CUSTOMER
5300,23336,ed5e789100d530e57bdbbbb76e23e886,39,2,107.77,1,1,1,111,1,1,1,111,LOST CUSTOMER
5301,23337,ed645cb8721055acd18fe95a3b897b5f,31,1,89.99,2,1,1,211,1,1,1,111,LOST CUSTOMER
5302,23356,ed88afb65e77a8f53e79ca208933b6de,33,1,134.0,2,1,1,211,1,1,1,111,LOST CUSTOMER
5303,23357,ed89362f1681c1d3e390ea39c2a84263,46,1,49.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5304,23362,ed95fdbfc9f816d1ac1376081d3e5822,45,1,29.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5305,23363,ed9c6894966c5434211fc92f7d5f71c4,44,2,176.57,1,1,2,112,1,1,1,111,LOST CUSTOMER
5306,23371,eda82a606948aa507c6b40318bd72b9c,54,1,157.19,1,1,1,111,1,1,1,111,LOST CUSTOMER
5307,23372,eda9ded69af77bb3b2bcabfbb7a5f23e,31,2,134.48,2,1,1,211,1,1,1,111,LOST CUSTOMER
5308,23378,edc985e3c82e5b661cc0e8d193e92396,42,1,139.98,1,1,1,111,1,1,1,111,LOST CUSTOMER
5309,23386,eddcf4156cf5ada5fe1b39907eb922fa,44,1,69.98,1,1,1,111,1,1,1,111,LOST CUSTOMER
5310,23396,edea805449d5419bb42048f2700494ba,52,1,146.0,1,1,1,111,1,1,1,111,LOST CUSTOMER
5311,23403,edf60a67a9378e07fc51b584e8f114ad,44,1,7.29,1,1,1,111,1,1,1,111,LOST CUSTOMER
5312,23419,ee2c95882c47b5d92296e276cd9586cb,60,2,127.83,1,1,1,111,1,1,1,111,LOST CUSTOMER
5313,23438,ee708e94c44ade6b6b8555bb64a28b15,33,1,16.25,2,1,1,211,1,1,1,111,LOST CUSTOMER
5314,23442,ee827bb8aa2345baea0a0c2c2304a486,48,1,9.44,1,1,1,111,1,1,1,111,LOST CUSTOMER
5315,23450,ee9602d162299b1b0e20cd75b446eee3,52,2,169.57,1,1,2,112,1,1,1,111,LOST CUSTOMER
5316,23452,eea649b44e307df5180cfc88b052256d,30,2,64.67,2,1,1,211,1,1,1,111,LOST CUSTOMER
5317,23465,eec4a0d54ab171c175a179dd4599fda6,72,1,64.89,1,1,1,111,1,1,1,111,LOST CUSTOMER
5318,23473,eed3a262c7db534412ab5d862ea44be4,44,1,119.98,1,1,1,111,1,1,1,111,LOST CUSTOMER
5319,23474,eed53f2213d293221cbf063811a8073a,53,2,165.97,1,1,2,112,1,1,1,111,LOST CUSTOMER
5320,23482,eee2e72609faf6af235bc8a2a4502a12,68,1,93.98,1,1,1,111,1,1,1,111,LOST CUSTOMER
5321,23486,eeef181d32e985df4274e93de2f1bb50,31,1,67.09,2,1,1,211,1,1,1,111,LOST CUSTOMER
5322,23490,eef8025f161fff18fe80484b2f36c92b,30,1,82.49,2,1,1,211,1,1,1,111,LOST CUSTOMER
5323,23495,ef04aea1fb4ff2119836333cf3595b96,40,2,135.28,1,1,1,111,1,1,1,111,LOST CUSTOMER
5324,23514,ef49f83a397477e304e7f0da74dbe50c,51,2,226.29,1,1,2,112,1,1,1,111,LOST CUSTOMER
5325,23520,ef5352e1c3c64514298331fa50a62e56,50,1,139.96,1,1,1,111,1,1,1,111,LOST CUSTOMER
5326,23528,ef6b68c9d6a36596233fbb7ba5b5d03f,61,2,223.99,1,1,2,112,1,1,1,111,LOST CUSTOMER
5327,23533,ef751b3b161dd49c7f35787ef526e4ee,36,1,99.89,2,1,1,211,1,1,1,111,LOST CUSTOMER
5328,23538,ef8104e30849af0a9accd1efebbb4dde,81,2,101.63,1,1,1,111,1,1,1,111,LOST CUSTOMER
5329,23541,ef85eb8e714d9e2839f2b18bcff4f101,67,1,31.29,1,1,1,111,1,1,1,111,LOST CUSTOMER
5330,23553,efafb2404fa259aab6e48cae9e3926cf,70,2,96.78,1,1,1,111,1,1,1,111,LOST CUSTOMER
5331,23556,efb3537e3a12ae8a80161762c71ef1d4,58,1,160.99,1,1,2,112,1,1,1,111,LOST CUSTOMER
5332,23572,efeaa880c09e31189e01b15a60003dab,50,2,180.09,1,1,2,112,1,1,1,111,LOST CUSTOMER
5333,23576,eff19cc20e7422693c17c2efb67139ac,49,1,44.06,1,1,1,111,1,1,1,111,LOST CUSTOMER
5334,23577,eff33ad6b823c20cf4673c5568e5bd22,89,1,28.09,1,1,1,111,1,1,1,111,LOST CUSTOMER
5335,23580,effa83ccada4e07125002561c874353c,30,1,109.99,2,1,1,211,1,1,1,111,LOST CUSTOMER
5336,23584,f0004a5bdeb7f8cc7163ff77a5058d8f,41,2,67.6,1,1,1,111,1,1,1,111,LOST CUSTOMER
5337,23587,f0052b6ea9c9605f744275d575fa865d,43,1,44.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5338,23591,f0135ec170b38a384afead781adada68,82,1,59.42,1,1,1,111,1,1,1,111,LOST CUSTOMER
5339,23599,f0299898dadaf2a36ef3d28ca71e4f76,39,1,219.99,1,1,2,112,1,1,1,111,LOST CUSTOMER
5340,23600,f02c7f8e0a504154a8456bc5834cee08,53,2,80.15,1,1,1,111,1,1,1,111,LOST CUSTOMER
5341,23608,f03971faf2667a908e74f8c90b3e2e38,56,1,148.19,1,1,1,111,1,1,1,111,LOST CUSTOMER
5342,23614,f04e85c50a236197125efd1dd0bed1b7,47,1,69.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5343,23623,f06893da64b2032c8ab752f2755d3f80,47,1,92.58,1,1,1,111,1,1,1,111,LOST CUSTOMER
5344,23625,f0710b289510baf660302c776b36eb31,39,1,49.0,1,1,1,111,1,1,1,111,LOST CUSTOMER
5345,23628,f07baf29bfa01c935edca093f18a2772,68,1,21.85,1,1,1,111,1,1,1,111,LOST CUSTOMER
5346,23633,f08cfc91cbb887253f193594cf37038e,57,1,54.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5347,23636,f093b8e2ffaa039f6363921f055fddac,69,1,159.98,1,1,2,112,1,1,1,111,LOST CUSTOMER
5348,23637,f0963ecbb065fd5f33541410ae738175,59,2,180.66000000000003,1,1,2,112,1,1,1,111,LOST CUSTOMER
5349,23647,f0aa5945b2ef74e5ecef8329574b672b,80,1,149.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5350,23655,f0bec2782f3c75601f9be7ed7fcfab80,41,1,47.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5351,23663,f0db080f6f64ddce9d853eb1ad793a83,70,1,141.01,1,1,1,111,1,1,1,111,LOST CUSTOMER
5352,23686,f1151c04ec81ee5cb834260972b6bb1a,51,1,20.89,1,1,1,111,1,1,1,111,LOST CUSTOMER
5353,23695,f12b83c4ccf55b15dc4de624319d47b1,53,1,119.96,1,1,1,111,1,1,1,111,LOST CUSTOMER
5354,23698,f13927393db920717eb9a37a317e1b55,66,1,27.79,1,1,1,111,1,1,1,111,LOST CUSTOMER
5355,23703,f145f7e86d2de14abd96bbc1e6cd517f,35,1,44.19,2,1,1,211,1,1,1,111,LOST CUSTOMER
5356,23704,f14790dd1c1868b84cd8f24c0ca33ed8,78,2,146.16,1,1,1,111,1,1,1,111,LOST CUSTOMER
5357,23706,f14d9210d315b9f3ad7d856f43dcbe89,50,1,120.0,1,1,1,111,1,1,1,111,LOST CUSTOMER
5358,23709,f15aedbb930aa500b76fbda8ff64ba14,86,1,25.0,1,1,1,111,1,1,1,111,LOST CUSTOMER
5359,23712,f15f069e772634959d11f44654f2e304,78,1,9.4,1,1,1,111,1,1,1,111,LOST CUSTOMER
5360,23713,f161b4a91fbae7c4e46731e323eb3543,58,1,123.78,1,1,1,111,1,1,1,111,LOST CUSTOMER
5361,23718,f17a15683f5f51990b64aa6f89639297,60,1,2.42,1,1,1,111,1,1,1,111,LOST CUSTOMER
5362,23736,f19eded2648131cf44ea4cdc1b139f2b,62,1,197.0,1,1,2,112,1,1,1,111,LOST CUSTOMER
5363,23737,f19f38c012ec794ca045117f73b26923,31,2,152.98,2,1,1,211,1,1,1,111,LOST CUSTOMER
5364,23739,f1a97701faaddd52ad5da0a5d1b1822d,29,2,88.57,2,1,1,211,1,1,1,111,LOST CUSTOMER
5365,23746,f1c26b152f50e38811779dcca1e01291,45,1,126.02,1,1,1,111,1,1,1,111,LOST CUSTOMER
5366,23748,f1c43e5a8cf15768e9cea64b4e3c3437,65,1,49.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5367,23756,f1d7c46edb3a8f159b0f836d02ea87bf,29,1,115.98,2,1,1,211,1,1,1,111,LOST CUSTOMER
5368,23759,f1dbc2b879f73592917c95d601eccfda,43,1,102.89,1,1,1,111,1,1,1,111,LOST CUSTOMER
5369,23760,f1ddf701678c7a7f981da603ef68e016,60,1,49.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5370,23768,f1fce142b2d84efe6f323c9da7ea5d17,43,1,119.0,1,1,1,111,1,1,1,111,LOST CUSTOMER
5371,23789,f21f038bbaa95d7c6a4663061d6a3a22,38,1,12.26,1,1,1,111,1,1,1,111,LOST CUSTOMER
5372,23796,f22d8797135497fa228513851e2073ad,37,1,199.98,1,1,2,112,1,1,1,111,LOST CUSTOMER
5373,23798,f230e754bd7a624a6be18c75ea645f47,50,1,44.29,1,1,1,111,1,1,1,111,LOST CUSTOMER
5374,23818,f25a3b75ef0888b3306a2ca8c27a8cf9,36,1,29.89,2,1,1,211,1,1,1,111,LOST CUSTOMER
5375,23822,f25e3edd2bb012b87c139bf6f09aaf56,43,1,53.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5376,23823,f25f08b8a7b168fa992f6914e879bd22,73,2,162.98,1,1,2,112,1,1,1,111,LOST CUSTOMER
5377,23833,f27e44cdb3fabea0fcc1d20b912b6753,46,1,198.86,1,1,2,112,1,1,1,111,LOST CUSTOMER
5378,23835,f2829494e494e83fee324eb04ce3f431,36,1,49.99,2,1,1,211,1,1,1,111,LOST CUSTOMER
5379,23840,f28e28c77d2040ae4bab9e71fe047970,84,1,179.98,1,1,2,112,1,1,1,111,LOST CUSTOMER
5380,23847,f2a9c1a7f44c1a3b19576f004d60ef3c,60,1,179.74,1,1,2,112,1,1,1,111,LOST CUSTOMER
5381,23848,f2acba26a3da98d99ea5b372433ab9e6,44,1,56.89,1,1,1,111,1,1,1,111,LOST CUSTOMER
5382,23856,f2be5874a742fc20649e7a42bbd524ff,71,1,199.99,1,1,2,112,1,1,1,111,LOST CUSTOMER
5383,23862,f2dba48bd714726f0479815b6e958692,60,1,71.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5384,23864,f2de5ab0ae5e6bd42471efb16b2f642f,30,2,23.770000000000003,2,1,1,211,1,1,1,111,LOST CUSTOMER
5385,23873,f2fa79f99232c2f1a08e4ec7a15933a9,78,1,122.76,1,1,1,111,1,1,1,111,LOST CUSTOMER
5386,23874,f2fba61028d386623371701315c45f92,36,1,29.98,2,1,1,211,1,1,1,111,LOST CUSTOMER
5387,23875,f2fd8e10346a487e13a42277cced5878,51,2,102.97,1,1,1,111,1,1,1,111,LOST CUSTOMER
5388,23878,f3101eb0300b5d40e44362e371a48601,52,1,104.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5389,23884,f3168adc73186a56949fbe70ca0adbc0,73,2,140.54000000000002,1,1,1,111,1,1,1,111,LOST CUSTOMER
5390,23890,f32490704df6e9d215c98e4fc896fa4e,71,1,6.98,1,1,1,111,1,1,1,111,LOST CUSTOMER
5391,23895,f32b5af225c37f080f6f90a4cd053696,50,1,94.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5392,23896,f32e08666074bf7f7c7630bd4378ed5c,45,1,22.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5393,23900,f334217223420eb71251a4a81bd59d44,89,1,49.98,1,1,1,111,1,1,1,111,LOST CUSTOMER
5394,23903,f33aced0b360a9217e370f3afe59889c,43,1,54.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5395,23908,f3543d8e546b081e3a32b0b400dfdc65,30,2,209.98,2,1,2,212,1,1,1,111,LOST CUSTOMER
5396,23909,f354db1d060e88422192ff3c59d6eed4,78,1,99.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5397,23913,f35a5a93b88d102eb5fe5e69b4b8d53a,66,2,112.62,1,1,1,111,1,1,1,111,LOST CUSTOMER
5398,23922,f37593424245b0fa33c65b6212e0d480,38,2,88.97,1,1,1,111,1,1,1,111,LOST CUSTOMER
5399,23933,f3969a9f61aa575de67a14ff352b12a5,69,1,199.28,1,1,2,112,1,1,1,111,LOST CUSTOMER
5400,23935,f39b24a23640b73a4ed76aa94a1acca1,89,1,13.61,1,1,1,111,1,1,1,111,LOST CUSTOMER
5401,23943,f3be5877725095bc042866f6fcce40df,65,1,39.98,1,1,1,111,1,1,1,111,LOST CUSTOMER
5402,23944,f3c34220154df46b2cff7772ed2e70fe,32,1,28.99,2,1,1,211,1,1,1,111,LOST CUSTOMER
5403,23952,f3dc3d98d8e97ff7251244e9307cbb38,31,2,149.81,2,1,1,211,1,1,1,111,LOST CUSTOMER
5404,23953,f3dd3cb88b8aeacfc3ccdba2e76ef496,83,1,113.0,1,1,1,111,1,1,1,111,LOST CUSTOMER
5405,23954,f3dd536750dd8d243bc8e66198af92f4,32,2,61.86,2,1,1,211,1,1,1,111,LOST CUSTOMER
5406,23956,f3e0faaea094a14dc3f9d010097ae1f1,37,1,42.89,1,1,1,111,1,1,1,111,LOST CUSTOMER
5407,23962,f3f7e23f63c798fa25ed273e1815ba67,58,1,29.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5408,23963,f3f8ba26ec39c5e90760905c466fe3b5,30,2,93.28,2,1,1,211,1,1,1,111,LOST CUSTOMER
5409,23974,f4179e519f4d164b39fed6662880b882,41,2,119.57,1,1,1,111,1,1,1,111,LOST CUSTOMER
5410,23983,f42ae4c770ed40926dfe98ae95f3373b,31,1,88.89,2,1,1,211,1,1,1,111,LOST CUSTOMER
5411,23984,f42d3e80ccc502ce56e0f74d816952e7,38,1,169.99,1,1,2,112,1,1,1,111,LOST CUSTOMER
5412,23990,f433ba71117170ff93568009ff9cd486,35,2,94.98,2,1,1,211,1,1,1,111,LOST CUSTOMER
5413,23992,f438f65d5fac6474174205a3e95bd521,62,1,129.45,1,1,1,111,1,1,1,111,LOST CUSTOMER
5414,24007,f46f6349b2fb49102703ef04d94ee619,77,1,62.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5415,24012,f4800c792f075a3e4c8073d154d42648,29,1,52.99,2,1,1,211,1,1,1,111,LOST CUSTOMER
5416,24015,f4859ba2a5dcd3faf42cbdd86919d232,33,1,30.19,2,1,1,211,1,1,1,111,LOST CUSTOMER
5417,24017,f48d6a5d7b03a281206462c49a672151,65,1,95.89,1,1,1,111,1,1,1,111,LOST CUSTOMER
5418,24020,f4919db381df128ea6efced8e18409cc,34,2,88.00999999999998,2,1,1,211,1,1,1,111,LOST CUSTOMER
5419,24023,f49cea8f1a7a82c94485bd1d46569901,44,2,119.33,1,1,1,111,1,1,1,111,LOST CUSTOMER
5420,24028,f4b50687de1017e479eaf6d429e365b3,69,2,127.88,1,1,1,111,1,1,1,111,LOST CUSTOMER
5421,24029,f4bdfa93c6132a7362a7a3cf59fe9ba8,30,1,3.49,2,1,1,211,1,1,1,111,LOST CUSTOMER
5422,24030,f4be2a85499b02983a895577bc8e0c63,70,1,98.14,1,1,1,111,1,1,1,111,LOST CUSTOMER
5423,24037,f4ce6918533cfd919cf25e33c33111c4,43,2,144.48,1,1,1,111,1,1,1,111,LOST CUSTOMER
5424,24040,f4d58c259d6c7088090f0370acc0d356,86,1,81.24,1,1,1,111,1,1,1,111,LOST CUSTOMER
5425,24042,f4d90485fe023c71ba05668115018f9d,89,1,6.79,1,1,1,111,1,1,1,111,LOST CUSTOMER
5426,24045,f4e59ebb5ebda495fcc91e4afbb79b6e,30,2,96.17,2,1,1,211,1,1,1,111,LOST CUSTOMER
5427,24052,f4f62db74668416c92ca515e1cb175cc,67,1,109.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5428,24053,f4ff8da4b2b25e79b293a1aec0bb1502,72,1,226.58,1,1,2,112,1,1,1,111,LOST CUSTOMER
5429,24056,f50fefa26354315e8cbeff7f0c24b0b5,58,1,53.39,1,1,1,111,1,1,1,111,LOST CUSTOMER
5430,24058,f516262f8412be5fb1624389ed960da7,29,2,111.98,2,1,1,211,1,1,1,111,LOST CUSTOMER
5431,24062,f51b61ce102570f7b24b8f62125bc3af,65,1,43.69,1,1,1,111,1,1,1,111,LOST CUSTOMER
5432,24064,f51e52dab848efc2b7710340cb132b79,59,1,27.49,1,1,1,111,1,1,1,111,LOST CUSTOMER
5433,24065,f51fc8df9d4a7e71d2f185de33eeed93,57,2,119.98,1,1,1,111,1,1,1,111,LOST CUSTOMER
5434,24066,f52377bbf8abc2aa248243e5458de124,29,1,189.0,2,1,2,212,1,1,1,111,LOST CUSTOMER
5435,24070,f52a170afbf9b8daaed6f79393bd5b01,89,1,199.99,1,1,2,112,1,1,1,111,LOST CUSTOMER
5436,24072,f52bdf23b70eb2dcb1b5bb539e2e08a1,59,1,79.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5437,24079,f53d93e8402005893352381334ad0be5,43,1,199.99,1,1,2,112,1,1,1,111,LOST CUSTOMER
5438,24091,f55d6e261a3417dc7e3f15bbc2d2c244,89,1,46.0,1,1,1,111,1,1,1,111,LOST CUSTOMER
5439,24099,f572ad923c27c4d830653d48c3bb64bd,72,1,149.67,1,1,1,111,1,1,1,111,LOST CUSTOMER
5440,24104,f57901b8596e7b8d1a97299b985ca467,71,1,35.0,1,1,1,111,1,1,1,111,LOST CUSTOMER
5441,24115,f5925b232827c48a287d17ecbef0b22b,58,1,41.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5442,24119,f599cf452479c18d36cd4d1cb01abb33,87,1,77.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5443,24121,f5a44a0200e5a9310a60dd248cc72df2,46,1,199.99,1,1,2,112,1,1,1,111,LOST CUSTOMER
5444,24123,f5a80ee1d9bbc760dde8c3f57e77db9d,87,1,51.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5445,24124,f5aa85b671e902d1caa537d7b70d1eef,44,1,119.41,1,1,1,111,1,1,1,111,LOST CUSTOMER
5446,24128,f5b9f318cf21fc430d7539c83b91aefc,78,1,49.78,1,1,1,111,1,1,1,111,LOST CUSTOMER
5447,24132,f5c7ba15876fc98fe0cc9648843ec467,63,1,101.0,1,1,1,111,1,1,1,111,LOST CUSTOMER
5448,24141,f5e756c3ded33853ca5f36815ada940a,89,1,68.39,1,1,1,111,1,1,1,111,LOST CUSTOMER
5449,24145,f5f08314e01747a63aa311eb26e91bd9,41,1,129.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5450,24149,f601728277ec6fa27ade8cdd4f7a88ce,68,2,79.38,1,1,1,111,1,1,1,111,LOST CUSTOMER
5451,24151,f601dd0325b259203b39e30c2fb3d810,48,1,39.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5452,24156,f6062e18ea2fb5d6dc0d68f6592ff873,34,2,173.99,2,1,2,212,1,1,1,111,LOST CUSTOMER
5453,24158,f6122303b76b972cf09bd0da26012287,89,2,57.33,1,1,1,111,1,1,1,111,LOST CUSTOMER
5454,24167,f6188ebaa91e6ba12ae0ab04906b83f3,90,1,10.19,1,1,1,111,1,1,1,111,LOST CUSTOMER
5455,24172,f629e4b9405990a39a36a97c84885bc2,85,1,9.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5456,24175,f62ec61cb2971f485dee367efbfec996,88,1,34.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5457,24180,f63dfba7cfd8354a6cc74b4baf82ed4d,87,1,59.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5458,24206,f683af25162d6b972838754de5f6f044,71,1,99.0,1,1,1,111,1,1,1,111,LOST CUSTOMER
5459,24208,f685ca999ab00264c869557817c154f8,79,1,99.98,1,1,1,111,1,1,1,111,LOST CUSTOMER
5460,24212,f691e5c6054f909583e741a81a31d995,85,1,147.09,1,1,1,111,1,1,1,111,LOST CUSTOMER
5461,24217,f69aa1c4487efc4ff051b107d4ec8297,50,1,172.99,1,1,2,112,1,1,1,111,LOST CUSTOMER
5462,24224,f6ac6bf15bee68b0f1508d5b723f62ad,55,1,54.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5463,24236,f6cb9bcea352d2509cea6185c9d03359,30,2,142.66,2,1,1,211,1,1,1,111,LOST CUSTOMER
5464,24243,f6d5d1f7385451994f5349092c1aed1d,37,1,117.25,1,1,1,111,1,1,1,111,LOST CUSTOMER
5465,24244,f6da7023c845a0a1f01328112877846e,52,2,142.63,1,1,1,111,1,1,1,111,LOST CUSTOMER
5466,24249,f6e00f2d8decd3e61ba16f10979296e9,49,1,209.97,1,1,2,112,1,1,1,111,LOST CUSTOMER
5467,24256,f6f98165a7b261d3a345b76d7213a37c,29,1,227.12,2,1,2,212,1,1,1,111,LOST CUSTOMER
5468,24275,f735b1231e3244aef86fbc9eb00b4241,44,2,83.97,1,1,1,111,1,1,1,111,LOST CUSTOMER
5469,24287,f7578fc35abcfaabff3968b6ceccff18,41,1,31.39,1,1,1,111,1,1,1,111,LOST CUSTOMER
5470,24302,f77d69e7b350551d9804284d8fd52cdf,33,1,32.99,2,1,1,211,1,1,1,111,LOST CUSTOMER
5471,24309,f7876718be2e238a96b5295db7986544,78,1,109.1,1,1,1,111,1,1,1,111,LOST CUSTOMER
5472,24310,f78d578fccbb6c78dde04be3e6149766,31,1,45.7,2,1,1,211,1,1,1,111,LOST CUSTOMER
5473,24313,f7929889280b23423474e3e71e45d150,85,1,210.01,1,1,2,112,1,1,1,111,LOST CUSTOMER
5474,24318,f7982344c825786663cac12817c7ca2a,85,1,87.96,1,1,1,111,1,1,1,111,LOST CUSTOMER
5475,24323,f7a9d35cacf37ccf80c1d47fc115c56a,74,1,37.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5476,24336,f7c9f329201847ed8794d418b714f088,44,2,92.49,1,1,1,111,1,1,1,111,LOST CUSTOMER
5477,24342,f7db9bc2b82613eedcc6481549a01245,29,2,34.51,2,1,1,211,1,1,1,111,LOST CUSTOMER
5478,24343,f7dbd2aae1260386143cb2cd15ee55cb,70,1,92.98,1,1,1,111,1,1,1,111,LOST CUSTOMER
5479,24347,f7e70e9b32ee3b88a9f8a0b5766d4d91,66,1,76.89,1,1,1,111,1,1,1,111,LOST CUSTOMER
5480,24349,f7eaf52ffb1852f942edcbb3742ba7d3,85,1,74.79,1,1,1,111,1,1,1,111,LOST CUSTOMER
5481,24356,f7ff04185e61caecadc4697044760f5f,46,2,143.63,1,1,1,111,1,1,1,111,LOST CUSTOMER
5482,24381,f84d3486869a4a1d7d7c933d441136bb,61,1,122.85,1,1,1,111,1,1,1,111,LOST CUSTOMER
5483,24383,f86317dab3e396fd01e96887eb592b77,55,1,46.17,1,1,1,111,1,1,1,111,LOST CUSTOMER
5484,24387,f86f4c9bf6de2c0d19e1bd44d02090fe,32,1,131.57,2,1,1,211,1,1,1,111,LOST CUSTOMER
5485,24394,f884cc145168076c7f63d6f4933ce45c,54,2,126.98,1,1,1,111,1,1,1,111,LOST CUSTOMER
5486,24397,f887c6fafbc9f2f19c56044116dc8247,51,1,9.91,1,1,1,111,1,1,1,111,LOST CUSTOMER
5487,24399,f88ab3a18811544a647e7ceeaa99f598,84,1,77.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5488,24405,f899689b37f85562cf345c028e6703a3,48,1,56.68,1,1,1,111,1,1,1,111,LOST CUSTOMER
5489,24413,f8b042636be23d307917bf5a3d0f5793,49,1,83.88,1,1,1,111,1,1,1,111,LOST CUSTOMER
5490,24428,f8c62f29356daf4419f72a5a6cd4d332,55,1,69.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5491,24429,f8ceb4ff6cd929af3a0fe49093371fb7,69,1,72.49,1,1,1,111,1,1,1,111,LOST CUSTOMER
5492,24431,f8d255ecc8c11b632f428fcaba8b4095,42,2,92.98,1,1,1,111,1,1,1,111,LOST CUSTOMER
5493,24452,f929cad31d7e5ce3c09cd3296402f562,40,1,49.99,1,1,1,111,1,1,1,111,LOST CUSTOMER
5494,24462,f9440a0316aec6137e44e866d7e398e4,51,2,56.23,1,1,1,111,1,1,1,111,LOST CUSTOMER
5495,24468,f95bb789dcbbac06d75a222091b0e283,64,1,41.7,1,1,1,111,1,1,1,111,LOST CUSTOMER
5496,24489,f9aac5f33f99b53158acba1fb388f7ac,78,2,172.94,1,1,2,112,1,1,1,111,LOST CUSTOMER
5497,24500,f9cc777f8dfcc775f99d614b14f7024e,64,2,103.77,1,1,1,111,1,1,1,111,LOST CUSTOMER
5498,24502,f9d2afb8f0ad078695e1e43f4931bd26,29,1,15.5,2,1,1,211,1,1,1,111,LOST CUSTOMER
5499,24516,fa04ae93b5027dd6cac37a685dcbf2a6,79,2,99.98,1,1,1,111,1,1,1,111,LOST CUSTOMER
5500,24523,fa1a97a6476c3dda4b4b345b16cf31d0,39,2,167.72,1,1,2,112,1,1,1,111,LOST CUSTOMER
5501,24539,fa39b3ab1cd8d1ac94dbcd58af770512,76,2,127.62,1,1,1,111,1,1,1,111,LOST CUSTOMER
